concept_id,concept_code,concept_name,vocabulary_id,cluster,category
37311987,788911004,Dissociative neurological symptom disorder co-occurrent with Parkinsonism,SNOMED,Somatoform Disorder,Anxiety Disorders
42536610,735546001,Dissociative neurological symptom disorder co-occurrent with swallowing symptom,SNOMED,Somatoform Disorder,Anxiety Disorders
42539615,736316005,Dissociative neurological symptom disorder co-occurrent with symptom of speech production,SNOMED,Somatoform Disorder,Anxiety Disorders
42537138,736313002,Dissociative neurological symptom disorder co-occurrent with symptoms of gait disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
37311986,788912006,Dissociative neurological symptom disorder co-occurrent with tremor,SNOMED,Somatoform Disorder,Anxiety Disorders
42539545,735545002,Dissociative neurological symptom disorder with visual symptom,SNOMED,Somatoform Disorder,Anxiety Disorders
4077976,276297003,Dissociative possession disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4098315,191713008,Dissociative tremor,SNOMED,Somatoform Disorder,Anxiety Disorders
4269569,36480000,Disturbance of perception associated with conversion and dissociative phenomenon,SNOMED,Somatoform Disorder,Anxiety Disorders
4100681,192527004,Elaboration of physical symptoms for psychological reasons,SNOMED,Somatoform Disorder,Anxiety Disorders
4123254,233690008,Factitious asthma,SNOMED,Somatoform Disorder,Anxiety Disorders
4301153,403578003,Factitious blistering,SNOMED,Somatoform Disorder,Anxiety Disorders
4001660,109805003,Factitious cheilitis,SNOMED,Somatoform Disorder,Anxiety Disorders
440984,50705009,Factitious disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
433993,24315006,Factitious disorder with combined physical AND psychological symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
4334472,430744005,Factitious disorder with predominantly physical signs and symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
443604,430751001,Factitious disorder with predominantly psychological signs and symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
4060261,16966009,Factitious hypoglycemia,SNOMED,Somatoform Disorder,Anxiety Disorders
4012540,10278007,Factitious purpura,SNOMED,Somatoform Disorder,Anxiety Disorders
4299574,402736003,Factitious skin disease,SNOMED,Somatoform Disorder,Anxiety Disorders
37110546,724818008,Functional monoparesis,SNOMED,Somatoform Disorder,Anxiety Disorders
37110547,724819000,Functional paraparesis,SNOMED,Somatoform Disorder,Anxiety Disorders
4294414,76129002,Ganser syndrome,SNOMED,Somatoform Disorder,Anxiety Disorders
4336980,87842000,Generalized neuromuscular exhaustion syndrome,SNOMED,Somatoform Disorder,Anxiety Disorders
4307246,83233002,Ghost sickness,SNOMED,Somatoform Disorder,Anxiety Disorders
4333681,231518004,Globus abdominalis,SNOMED,Somatoform Disorder,Anxiety Disorders
4332998,231515001,Hypochondriacal pain,SNOMED,Somatoform Disorder,Anxiety Disorders
434920,18193002,Hypochondriasis,SNOMED,Somatoform Disorder,Anxiety Disorders
4230656,88902008,Hysterical blindness,SNOMED,Somatoform Disorder,Anxiety Disorders
4308932,424271007,Hysterical cataplexy,SNOMED,Somatoform Disorder,Anxiety Disorders
4324406,70967007,Hysterical deafness,SNOMED,Somatoform Disorder,Anxiety Disorders
4228218,88984006,Hysterical paralysis,SNOMED,Somatoform Disorder,Anxiety Disorders
4278987,65179007,Koro,SNOMED,Somatoform Disorder,Anxiety Disorders
439781,225040001,Localized dissociative amnesia,SNOMED,Somatoform Disorder,Anxiety Disorders
4295133,76399004,Mal de ojo,SNOMED,Somatoform Disorder,Anxiety Disorders
4021767,106015009,Mental disorder AND/OR culture bound syndrome,SNOMED,Somatoform Disorder,Anxiety Disorders
4293175,384821006,"Mental state, behavior and/or psychosocial function finding",SNOMED,Somatoform Disorder,Anxiety Disorders
4065322,21586000,Munchausen's syndrome,SNOMED,Somatoform Disorder,Anxiety Disorders
433177,191962000,Neurocirculatory asthenia,SNOMED,Somatoform Disorder,Anxiety Disorders
4102962,192017004,Non-organic loss of appetite,SNOMED,Somatoform Disorder,Anxiety Disorders
37109942,723913009,Olfactory reference disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4338018,231445001,Organic dissociative disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
44782778,381000119107,Pain disorder with psychological factor,SNOMED,Somatoform Disorder,Anxiety Disorders
4155483,2838003,Piblokto,SNOMED,Somatoform Disorder,Anxiety Disorders
4219582,397795007,Polysomatizing disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4030739,129605006,Postgastrectomy neurosis,SNOMED,Somatoform Disorder,Anxiety Disorders
4102802,191746002,Psychasthenic neurosis,SNOMED,Somatoform Disorder,Anxiety Disorders
4103430,191953002,Psychogenic air hunger,SNOMED,Somatoform Disorder,Anxiety Disorders
4278360,65384007,Psychogenic alopecia,SNOMED,Somatoform Disorder,Anxiety Disorders
444259,84209002,Psychogenic amnesia,SNOMED,Somatoform Disorder,Anxiety Disorders
4099954,192029008,Psychogenic backache,SNOMED,Somatoform Disorder,Anxiety Disorders
4100533,191973007,Psychogenic constipation,SNOMED,Somatoform Disorder,Anxiety Disorders
436958,191977008,Psychogenic dysmenorrhea,SNOMED,Somatoform Disorder,Anxiety Disorders
4100532,191972002,Psychogenic dyspepsia,SNOMED,Somatoform Disorder,Anxiety Disorders
438410,191978003,Psychogenic dysuria,SNOMED,Somatoform Disorder,Anxiety Disorders
434017,191980009,Psychogenic endocrine malfunction,SNOMED,Somatoform Disorder,Anxiety Disorders
444079,3586005,Psychogenic fugue,SNOMED,Somatoform Disorder,Anxiety Disorders
438408,191975000,Psychogenic genitourinary tract symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
4248433,73491007,Psychogenic impotence,SNOMED,Somatoform Disorder,Anxiety Disorders
4049477,15945005,Psychogenic polydipsia,SNOMED,Somatoform Disorder,Anxiety Disorders
4102828,191966002,Psychogenic pruritus,SNOMED,Somatoform Disorder,Anxiety Disorders
4003829,109956006,Psychogenic purpura,SNOMED,Somatoform Disorder,Anxiety Disorders
4296535,386537007,Psychogenic pylorospasm,SNOMED,Somatoform Disorder,Anxiety Disorders
4033505,238967004,Psychogenic sensory disturbance of skin,SNOMED,Somatoform Disorder,Anxiety Disorders
440993,129562004,Psychogenic skin disease,SNOMED,Somatoform Disorder,Anxiety Disorders
4099942,191965003,Psychogenic skin symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
4098310,191683009,Psychogenic stupor,SNOMED,Somatoform Disorder,Anxiety Disorders
437534,191981008,Psychogenic symptom of special sense organ,SNOMED,Somatoform Disorder,Anxiety Disorders
4302523,386572005,Psychogenic syncope,SNOMED,Somatoform Disorder,Anxiety Disorders
4278373,65438001,Psychogenic torticollis,SNOMED,Somatoform Disorder,Anxiety Disorders
40483671,443853005,Psychogenic tremor,SNOMED,Somatoform Disorder,Anxiety Disorders
4271053,63990000,Psychogenic urticaria,SNOMED,Somatoform Disorder,Anxiety Disorders
4049367,20734000,Psychologic conversion disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
442324,41021005,Psychologic dyspareunia,SNOMED,Somatoform Disorder,Anxiety Disorders
198131,71787009,Psychologic vaginismus,SNOMED,Somatoform Disorder,Anxiety Disorders
435521,37057007,Psychophysiologic disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
440981,191948007,Psychosomatic musculoskeletal symptoms,SNOMED,Somatoform Disorder,Anxiety Disorders
4262415,35827000,Recurrent conversion disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4276945,651003,Root work,SNOMED,Somatoform Disorder,Anxiety Disorders
4192237,75605002,Sangue dormido,SNOMED,Somatoform Disorder,Anxiety Disorders
37117178,723915002,Secondary dissociative disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4047907,230455006,Self-induced non-photosensitive epilepsy,SNOMED,Somatoform Disorder,Anxiety Disorders
4238593,9116003,Shin-byung,SNOMED,Somatoform Disorder,Anxiety Disorders
4140988,33323008,Somatic delusion disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
441545,397923000,Somatization disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4333680,231517009,Somatoform autonomic dysfunction,SNOMED,Somatoform Disorder,Anxiety Disorders
437536,268650001,Somatoform autonomic dysfunction - gastrointestinal tract,SNOMED,Somatoform Disorder,Anxiety Disorders
437841,191952007,Somatoform autonomic dysfunction - respiratory tract,SNOMED,Somatoform Disorder,Anxiety Disorders
435784,31297008,Somatoform disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4107375,30077003,Somatoform pain disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4202211,51946000,Susto,SNOMED,Somatoform Disorder,Anxiety Disorders
376382,398057008,Tension-type headache,SNOMED,Somatoform Disorder,Anxiety Disorders
4177975,4997005,Thyrotoxicosis factitia,SNOMED,Somatoform Disorder,Anxiety Disorders
4229431,88740003,Thyrotoxicosis factitia with thyrotoxic crisis,SNOMED,Somatoform Disorder,Anxiety Disorders
762444,368361000119108,Thyrotoxicosis factitia without thyrotoxic crisis,SNOMED,Somatoform Disorder,Anxiety Disorders
434625,18393005,Undifferentiated somatoform disorder,SNOMED,Somatoform Disorder,Anxiety Disorders
4098322,191744004,Writer's cramp neurosis,SNOMED,Somatoform Disorder,Anxiety Disorders
4101145,191501001,"Acute confusional state, post-traumatic",SNOMED,Stress Disorder,Anxiety Disorders
4102965,192038005,Acute fugue state due to acute stress reaction,SNOMED,Stress Disorder,Anxiety Disorders
4100536,192042008,Acute post-trauma stress state,SNOMED,Stress Disorder,Anxiety Disorders
4103567,192041001,Acute situational disturbance,SNOMED,Stress Disorder,Anxiety Disorders
440083,67195008,Acute stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4102966,192039002,Acute stupor state due to acute stress reaction,SNOMED,Stress Disorder,Anxiety Disorders
436677,17226007,Adjustment disorder,SNOMED,Stress Disorder,Anxiety Disorders
44784535,698701000,Adjustment disorder in remission,SNOMED,Stress Disorder,Anxiety Disorders
436075,47372000,Adjustment disorder with anxious mood,SNOMED,Stress Disorder,Anxiety Disorders
44784526,698693004,Adjustment disorder with anxious mood in remission,SNOMED,Stress Disorder,Anxiety Disorders
442306,57194009,Adjustment disorder with depressed mood,SNOMED,Stress Disorder,Anxiety Disorders
44782518,698696007,Adjustment disorder with depressed mood in remission,SNOMED,Stress Disorder,Anxiety Disorders
435799,84984002,Adjustment disorder with disturbance of conduct,SNOMED,Stress Disorder,Anxiety Disorders
36684319,782501005,Adjustment disorder with mixed anxiety and depressed mood,SNOMED,Stress Disorder,Anxiety Disorders
436076,66381006,Adjustment disorder with mixed disturbance of emotions AND conduct,SNOMED,Stress Disorder,Anxiety Disorders
44784531,698697003,Adjustment disorder with mixed disturbance of emotions and conduct in remission,SNOMED,Stress Disorder,Anxiety Disorders
433454,55668003,Adjustment disorder with mixed emotional features,SNOMED,Stress Disorder,Anxiety Disorders
4083876,18478005,Adjustment disorder with physical complaints,SNOMED,Stress Disorder,Anxiety Disorders
437258,9674006,Adjustment disorder with withdrawal,SNOMED,Stress Disorder,Anxiety Disorders
437549,32880007,Adjustment disorder with work inhibition,SNOMED,Stress Disorder,Anxiety Disorders
4305082,386821008,Adjustment reaction in infancy,SNOMED,Stress Disorder,Anxiety Disorders
4305083,386822001,Adjustment reaction of adolescence,SNOMED,Stress Disorder,Anxiety Disorders
4304013,386823006,Adjustment reaction of adult life,SNOMED,Stress Disorder,Anxiety Disorders
4304014,386824000,Adjustment reaction of childhood,SNOMED,Stress Disorder,Anxiety Disorders
4138168,425914008,Adjustment reaction to medical therapy,SNOMED,Stress Disorder,Anxiety Disorders
4103570,192056005,Adjustment reaction with aggression,SNOMED,Stress Disorder,Anxiety Disorders
4103571,192057001,Adjustment reaction with antisocial behavior,SNOMED,Stress Disorder,Anxiety Disorders
4102970,192058006,Adjustment reaction with destructiveness,SNOMED,Stress Disorder,Anxiety Disorders
441543,192063005,Adjustment reaction with physical symptoms,SNOMED,Stress Disorder,Anxiety Disorders
434339,231539006,Adolescent - emotional problem,SNOMED,Stress Disorder,Anxiety Disorders
4333000,231520001,Behavioral syndrome associated with physiological disturbance and physical factors,SNOMED,Stress Disorder,Anxiety Disorders
4117108,300979000,Caregiver stress syndrome,SNOMED,Stress Disorder,Anxiety Disorders
4151722,270905000,Childhood disinhibited attachment disorder,SNOMED,Stress Disorder,Anxiety Disorders
433758,268664001,Childhood emotional disorder,SNOMED,Stress Disorder,Anxiety Disorders
443414,313182004,Chronic post-traumatic stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4138454,426174008,Chronic stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
40484109,443919007,Complex posttraumatic stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4338035,231519007,Depersonalization-derealization syndrome,SNOMED,Stress Disorder,Anxiety Disorders
4092152,280945000,Derealization syndrome,SNOMED,Stress Disorder,Anxiety Disorders
4077203,276299000,Dissociative anesthesia,SNOMED,Stress Disorder,Anxiety Disorders
4091700,280943007,Dissociative confusion,SNOMED,Stress Disorder,Anxiety Disorders
44782938,698952009,Dissociative disorder in remission,SNOMED,Stress Disorder,Anxiety Disorders
4077963,276300008,Dissociative stupor,SNOMED,Stress Disorder,Anxiety Disorders
4078451,276296007,Dissociative trance,SNOMED,Stress Disorder,Anxiety Disorders
46284310,943801000000103,EBD - emotional behavioural difficulties,SNOMED,Stress Disorder,Anxiety Disorders
4099957,192064004,Elective mutism due to an adjustment reaction,SNOMED,Stress Disorder,Anxiety Disorders
4148937,30871003,Flashbacks,SNOMED,Stress Disorder,Anxiety Disorders
4099958,192065003,Hospitalism,SNOMED,Stress Disorder,Anxiety Disorders
4218746,81812009,Hwa-byung,SNOMED,Stress Disorder,Anxiety Disorders
43020452,270291000119109,Identity disorder of childhood,SNOMED,Stress Disorder,Anxiety Disorders
37117155,16265701000119107,Illness anxiety disorder,SNOMED,Stress Disorder,Anxiety Disorders
4246598,60411006,Misery and unhappiness reaction of childhood,SNOMED,Stress Disorder,Anxiety Disorders
4024443,10586006,Occupation-related stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4091701,280946004,Occupational neurosis,SNOMED,Stress Disorder,Anxiety Disorders
37311515,789399002,Persistent adjustment disorder,SNOMED,Stress Disorder,Anxiety Disorders
4238682,58535001,Physical AND emotional exhaustion state,SNOMED,Stress Disorder,Anxiety Disorders
436676,47505003,Posttraumatic stress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4202389,318784009,"Posttraumatic stress disorder, delayed onset",SNOMED,Stress Disorder,Anxiety Disorders
433751,192049004,Prolonged depressive adjustment reaction,SNOMED,Stress Disorder,Anxiety Disorders
37395653,7031000119100,Psychogenic fugue co-occurrent and due to stress reaction,SNOMED,Stress Disorder,Anxiety Disorders
4216421,41526007,Reactive attachment disorder,SNOMED,Stress Disorder,Anxiety Disorders
4185575,44124003,Reactive attachment disorder of early childhood,SNOMED,Stress Disorder,Anxiety Disorders
4249458,7291006,Reactive attachment disorder of infancy,SNOMED,Stress Disorder,Anxiety Disorders
4103849,28857002,Reactive attachment disorder of infancy OR early childhood,SNOMED,Stress Disorder,Anxiety Disorders
4009182,111477005,"Reactive attachment disorder of infancy OR early childhood, disinhibited type",SNOMED,Stress Disorder,Anxiety Disorders
4049386,2312009,"Reactive attachment disorder of infancy OR early childhood, inhibited type",SNOMED,Stress Disorder,Anxiety Disorders
35622667,764785006,Severe bodily distress disorder,SNOMED,Stress Disorder,Anxiety Disorders
4213392,417143004,Short duration flashbacks,SNOMED,Stress Disorder,Anxiety Disorders
4100089,192119003,Sibling jealousy,SNOMED,Stress Disorder,Anxiety Disorders
4152371,271952001,Stress and adjustment reaction,SNOMED,Stress Disorder,Anxiety Disorders
432600,192044009,Stress reaction causing mixed disturbance of emotion and conduct,SNOMED,Stress Disorder,Anxiety Disorders
44784629,92501000119101,Stress reaction with psychomotor agitation,SNOMED,Stress Disorder,Anxiety Disorders
439437,162218007,Stress-related problem,SNOMED,Stress Disorder,Anxiety Disorders
